EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,BackAzimuth,EpicentralDistance,HypocentralDistance,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_ry,GC2_rx,GC2_ry0,GC2_U,GC2_T,Network,DataProvider,StationCode,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,SourceFile,StationID,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,ZLowpass,ZHighpass,PGA,PGV,"PSA(T=0.3000, D=0.050)","PSA(T=0.6000, D=0.050)","PSA(T=1.0000, D=0.050)","PSA(T=3.0000, D=0.050)"
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,287.90,183.01,182.72,182.01,0.47,181.97,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,UNVG,"UNLV greenhouse area, Las Vegas Valley",36.11060,-115.14460,619.00,200,NN.UNVG..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.UNVG..HN,11.82572,0.11967,11.82572,0.11967,10.05975,0.16538,1.18937310E-01,6.90609890E-02,3.86578540E-01,3.20820330E-01,9.16337380E-02,7.01971900E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,288.26,190.43,190.13,189.43,0.47,189.39,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,VOTK,Vocational High School w84gm,36.08090,-115.06990,582.00,200,NN.VOTK..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.VOTK..HN,15.31836,0.16538,15.31836,0.16538,17.43430,0.13187,1.02291980E-01,7.37226580E-02,4.07932570E-01,2.09337550E-01,7.58578950E-02,7.29307240E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,284.31,192.11,191.77,191.11,0.47,191.06,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,WTNK,"7433 Soaring Heights Ave, Las Vegas",36.19170,-115.01060,676.00,200,NN.WTNK..HNN__20241025T080438Z__20241025T081200Z.mseed,NN.WTNK..HN,23.32582,0.17643,23.32582,0.17643,20.49485,0.11967,6.79958080E-02,1.50436960E-02,9.23016320E-02,3.58039850E-02,1.51036440E-02,1.51511920E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.27,336.81,337.58,335.79,0.47,335.77,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH01,"Pinon Flat Observatory, CA, USA",33.61100,-116.45550,1292.00,200,PY.BPH01..HHE__20241025T080438Z__20241025T081200Z.mseed,PY.BPH01..HH,27.42062,0.03333,27.42062,0.03333,26.54785,0.03501,8.22829920E-03,6.90363850E-03,3.32849890E-02,8.85839840E-03,6.85486500E-03,2.58341340E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.27,336.86,337.63,335.84,0.47,335.82,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH02,"Pinon Flat Observatory, CA, USA",33.61060,-116.45500,1289.00,200,PY.BPH02..HHZ__20241025T080438Z__20241025T081200Z.mseed,PY.BPH02..HH,24.88474,0.03333,24.88474,0.03333,23.32582,0.03501,8.64552650E-03,6.91867760E-03,3.44789520E-02,8.90903100E-03,6.68792240E-03,2.59712400E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.28,336.90,337.66,335.88,0.47,335.85,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH03,"Pinon Flat Observatory, CA, USA",33.61020,-116.45550,1285.00,200,PY.BPH03..HHE__20241025T080438Z__20241025T081200Z.mseed,PY.BPH03..HH,24.09268,0.03333,24.09268,0.03333,24.09268,0.03501,9.15918960E-03,6.66189770E-03,3.20726360E-02,9.51045020E-03,6.58067970E-03,2.60412940E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.23,336.91,337.68,335.89,0.47,335.87,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH06,"Pinon Flat Observatory, CA, USA",33.61050,-116.45250,1294.00,200,PY.BPH06..HHE__20241025T080438Z__20241025T081200Z.mseed,PY.BPH06..HH,24.09268,0.03333,24.09268,0.03333,28.32210,0.03389,8.48496480E-03,6.82019790E-03,3.54349200E-02,1.01085850E-02,6.40643530E-03,2.67238620E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.31,336.82,337.58,335.80,0.47,335.77,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH08,"Pinon Flat Observatory, CA, USA",33.61060,-116.45790,1300.00,200,PY.BPH08..HHN__20241025T080438Z__20241025T081200Z.mseed,PY.BPH08..HH,19.21094,0.03333,19.21094,0.03333,30.21493,0.03389,8.90551110E-03,6.59857300E-03,2.98800880E-02,1.01489830E-02,6.62248880E-03,2.53927510E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.33,336.57,337.33,335.55,0.47,335.52,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH09,"Pinon Flat Observatory, CA, USA",33.61260,-116.45990,1295.00,200,PY.BPH09..HHE__20241025T080438Z__20241025T081200Z.mseed,PY.BPH09..HH,18.00746,0.03333,18.00746,0.03333,18.59947,0.03389,9.00400440E-03,7.49405310E-03,3.14181980E-02,1.01855240E-02,7.07567520E-03,2.52920670E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.22,336.70,337.47,335.68,0.47,335.66,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH10,"Pinon Flat Observatory, CA, USA",33.61250,-116.45200,1300.00,200,PY.BPH10..HHN__20241025T080438Z__20241025T081200Z.mseed,PY.BPH10..HH,25.70285,0.03333,25.70285,0.03333,24.88474,0.03501,8.19546670E-03,7.63545350E-03,3.40660040E-02,1.19058250E-02,6.74080300E-03,2.58268930E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.24,337.47,338.23,336.45,0.47,336.42,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH11,"Pinon Flat Observatory, CA, USA",33.60550,-116.45190,1300.00,200,PY.BPH11..HHE__20241025T080438Z__20241025T081200Z.mseed,PY.BPH11..HH,25.70285,0.03333,25.70285,0.03333,22.58338,0.03389,1.00896790E-02,6.62989170E-03,3.55965040E-02,1.11977540E-02,6.75966450E-03,2.78710110E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.36,337.33,338.10,336.31,0.47,336.29,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,BPH12,"Pinon Flat Observatory, CA, USA",33.60560,-116.46000,1251.00,200,PY.BPH12..HHZ__20241025T080438Z__20241025T081200Z.mseed,PY.BPH12..HH,24.09268,0.03333,24.09268,0.03333,29.25321,0.03389,7.16828270E-03,7.35002880E-03,2.07819980E-02,1.40361180E-02,6.49324740E-03,2.66839800E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.27,336.86,337.62,335.84,0.47,335.81,0.48,nan,nan,nan,nan,nan,PY,IRIS-DMC,PFOIX,"Pinyon Flats Observatory, IXBlue, CA, USA",33.61060,-116.45540,1280.00,200,PY.PFOIX..HHN__20241025T080438Z__20241025T081200Z.mseed,PY.PFOIX..HH,28.32210,0.04390,28.32210,0.04390,20.49485,0.03389,8.56604480E-03,6.73420140E-03,3.16585550E-02,8.94452780E-03,6.70977060E-03,2.57734870E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,353.44,327.60,328.37,326.58,0.47,326.56,0.48,nan,nan,nan,nan,nan,SB,IRIS-DMC,GVA03,Garner Valley Downhole Array,33.66880,-116.67300,1341.00,200,SB.GVA03.07.HNE__20241025T080438Z__20241025T081200Z.mseed,SB.GVA03.07.HN,10.39047,0.10861,10.39047,0.10861,7.76610,0.11218,7.22757250E-02,5.62705440E-02,2.28555440E-01,2.06452070E-01,9.32573170E-02,7.36165790E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,353.45,327.59,328.35,326.56,0.47,326.54,0.48,nan,nan,nan,nan,nan,SB,IRIS-DMC,GVDA,Garner Valley,33.66890,-116.67380,1341.00,200,SB.GVDA.00.HNE__20241025T080438Z__20241025T081200Z.mseed,SB.GVDA.00.HN,12.21450,0.26866,12.21450,0.26866,7.04788,0.12361,3.37889170E-02,2.77112260E-02,1.19538830E-01,8.55528160E-02,4.56798160E-02,3.59734140E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,243.11,84.44,84.50,83.50,0.46,83.39,0.48,nan,nan,nan,nan,nan,US,IRIS-DMC,TPNV,"Topopah Spring, Nevada, USA",36.94880,-116.24950,1600.00,40,US.TPNV.00.BH1__20241025T080438Z__20241025T081200Z.mseed,US.TPNV.00.BH,15.00000,0.04876,15.00000,0.04876,15.00000,0.03331,1.30141370E-01,6.50727140E-02,2.87521020E-01,1.32287700E-01,7.06810860E-02,8.89757480E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,252.63,303.17,302.65,302.15,0.47,302.12,0.48,nan,nan,nan,nan,nan,UU,IRIS-DMC,VRUT,"Veyo Road, Veyo, UT, USA",37.46180,-113.85690,1874.00,100,UU.VRUT.01.HHN__20241025T080438Z__20241025T081200Z.mseed,UU.VRUT.01.HH,18.00746,0.04173,18.00746,0.04173,18.55654,0.03332,1.27131870E-02,1.06379340E-02,4.93905450E-02,2.32799190E-02,1.39786840E-02,1.15163040E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,93.43,327.14,326.41,326.12,0.47,326.09,0.48,nan,nan,nan,nan,nan,WR,NCEDC,CK14,Check 14 - California Aqueduct,36.83399,-120.74173,93.60,100,WR.CK14.10.HNZ__20241025T080438Z__20241025T081200Z.mseed,WR.CK14.10.HN,5.75117,0.25300,5.75117,0.25300,6.48537,0.11940,2.85432200E-03,3.01363020E-03,5.92684660E-03,9.21033240E-03,7.93226070E-03,1.31699640E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,66.95,261.77,261.37,260.76,0.47,260.73,0.48,nan,nan,nan,nan,nan,WR,NCEDC,CK23,Check 23 - California Aqueduct,35.70790,-119.78350,90.40,100,WR.CK23.10.HNE__20241025T080438Z__20241025T081200Z.mseed,WR.CK23.10.HN,5.41586,0.13066,5.41586,0.13066,5.92654,0.14734,5.57878880E-03,1.19321260E-02,1.50330620E-02,1.82083850E-02,1.08914280E-02,5.35296630E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,5.34,256.74,257.35,255.73,0.47,255.69,0.48,nan,nan,nan,nan,nan,WR,NCEDC,CSP,Cedar Springs Dam,34.29797,-117.35833,1282.00,100,WR.CSP..HNZ__20241025T080438Z__20241025T081200Z.mseed,WR.CSP..HN,15.03781,0.16615,15.03781,0.16615,15.03781,0.17121,1.45585370E-02,8.21639800E-03,3.60110870E-02,2.29552020E-02,1.24198350E-02,2.19485650E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,99.82,237.53,237.05,236.52,0.47,236.49,0.48,nan,nan,nan,nan,nan,WR,NCEDC,FRI,Friant Dam (frmly UCB),36.99575,-119.70734,120.00,100,WR.FRI.10.HNN__20241025T080438Z__20241025T081200Z.mseed,WR.FRI.10.HN,13.74203,0.36279,13.74203,0.36279,13.74203,0.17643,5.00932170E-03,1.48272710E-03,4.78512150E-03,2.83598680E-03,1.70706980E-03,3.09726220E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,235.22,338.20,337.78,337.08,0.54,337.06,0.54,nan,nan,nan,nan,nan,9P,IRIS-DMC,NEWV,New View,42.48107,-71.47260,81.00,100,9P.NEWV..HHE__20240405T142250Z__20240405T143114Z.mseed,9P.NEWV..HH,34.86859,0.10588,34.86859,0.10588,26.60925,0.05807,1.31245530E-01,2.86476210E-02,1.51549650E-01,5.69538470E-02,1.80220220E-02,2.38197740E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,203.89,749.76,749.96,748.62,0.54,748.62,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,BCLQ,"Boischatel, QC, CA",46.92640,-71.17270,147.00,100,CN.BCLQ..HHZ__20240405T142250Z__20240405T143114Z.mseed,CN.BCLQ..HH,8.00290,0.44767,8.00290,0.44767,9.58330,0.38525,7.88757950E-03,7.47426000E-03,1.42802670E-02,1.99434410E-02,1.35104070E-02,6.53747760E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,170.71,549.85,550.30,548.72,0.54,548.71,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,CALQ,"Cantley, QC, CA",45.58580,-75.80840,262.00,100,CN.CALQ..HHZ__20240405T142250Z__20240405T143114Z.mseed,CN.CALQ..HH,37.50000,0.06548,37.50000,0.06548,37.50000,0.04173,1.77781750E-02,1.06178420E-02,5.82725440E-02,3.12334090E-02,2.30259350E-02,2.77748170E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,159.40,630.17,630.46,629.04,0.54,629.03,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,CHRO,"Chalk River, ON, CA",46.03760,-77.37940,180.00,100,CN.CHRO..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.CHRO..HH,37.50000,0.34163,37.50000,0.34163,37.50000,0.34163,8.28373310E-03,5.54478430E-03,3.47030410E-02,1.22931580E-02,1.06636840E-02,2.08750950E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,161.76,574.30,574.63,573.17,0.54,573.16,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,COBO,"Cobden, ON, CA",45.62690,-76.88350,146.00,100,CN.COBO..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.COBO..HN,16.45578,0.30296,16.45578,0.30296,14.59285,0.35205,9.31192510E-03,7.44465300E-03,2.17954140E-02,1.24724050E-02,1.21867540E-02,2.64705660E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,194.21,683.74,684.16,682.61,0.54,682.60,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,DPQ,"St-Jean-Des-Piles, QC, CA",46.68030,-72.77710,179.00,100,CN.DPQ..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.DPQ..HH,22.89863,0.42157,22.89863,0.42157,22.22107,0.39699,8.24059690E-03,9.40114950E-03,2.48509510E-02,1.76972840E-02,1.70294410E-02,8.97431300E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,198.58,606.91,607.24,605.78,0.54,605.77,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,DRMQ,"Drummondville, QC, CA",45.89870,-72.47490,91.00,100,CN.DRMQ..HNN__20240405T142250Z__20240405T143114Z.mseed,CN.DRMQ..HN,13.33540,0.36279,13.33540,0.36279,13.74203,0.35205,2.30385580E-02,2.04681250E-02,3.75680690E-02,4.95350900E-02,4.33184170E-02,1.96304530E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,123.64,461.87,461.25,460.74,0.54,460.73,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,EFO,"Effingham, ON, CA",43.09250,-79.30990,137.00,100,CN.EFO..HHN__20240405T142250Z__20240405T143114Z.mseed,CN.EFO..HH,37.50000,0.07165,37.50000,0.07165,37.50000,0.27685,1.87803650E-02,9.00970740E-03,4.64960250E-02,1.27950180E-02,8.88221650E-03,1.96254420E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,173.76,559.30,559.78,558.16,0.54,558.16,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,GAC,"Glen Almond, QC, CA",45.70320,-75.47760,167.20,100,CN.GAC..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.GAC..HH,37.50000,0.37385,37.50000,0.37385,37.50000,0.37385,9.91470150E-03,7.49640910E-03,2.55822190E-02,1.55559220E-02,1.58748060E-02,2.47881760E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,171.93,662.53,663.03,661.40,0.54,661.39,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,GRQ,"Grand-Remous, QC, CA",46.60590,-75.85870,303.00,100,CN.GRQ..HHN__20240405T142250Z__20240405T143114Z.mseed,CN.GRQ..HH,37.50000,0.31220,37.50000,0.31220,35.93181,0.33152,1.38344900E-02,1.22953760E-02,3.26811760E-02,2.12795960E-02,2.64762120E-02,2.34692650E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,181.39,545.68,546.18,544.55,0.54,544.54,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,HWKO,"Hawkesbury, ON, CA",45.60680,-74.60280,90.00,100,CN.HWKO..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.HWKO..HN,12.55790,0.13464,12.55790,0.13464,8.24692,0.43443,1.91252320E-02,1.19310100E-02,5.16781410E-02,3.83760110E-02,1.61681710E-02,3.26794320E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,159.43,417.31,417.57,416.18,0.54,416.17,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,KGNO,"Kingston, ON, CA",44.22720,-76.49340,89.00,100,CN.KGNO..HHZ__20240405T142250Z__20240405T143114Z.mseed,CN.KGNO..HH,25.82189,0.06548,25.82189,0.06548,22.89863,0.05635,2.30139650E-02,1.54603440E-02,4.29292330E-02,1.81233810E-02,1.98777850E-02,2.72521070E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,151.42,760.29,760.35,759.16,0.54,759.15,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,KIPQ,"Kipawa, QC, CA",46.79190,-79.05670,274.00,100,CN.KIPQ..HHZ__20240405T142250Z__20240405T143114Z.mseed,CN.KIPQ..HH,37.50000,0.39699,37.50000,0.39699,37.50000,0.47539,4.23660240E-03,3.07598910E-03,1.44298500E-02,6.81214140E-03,3.68519870E-03,6.66825680E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,190.23,541.65,542.09,540.52,0.54,540.51,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,MNTQ,"Montreal, QC, CA",45.50030,-73.62280,112.00,100,CN.MNTQ..HHN__20240405T142250Z__20240405T143114Z.mseed,CN.MNTQ..HH,17.47462,0.17643,17.47462,0.17643,17.47462,0.31220,1.55530670E-02,1.17599820E-02,4.38044110E-02,3.96210450E-02,1.65567280E-02,3.26778040E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,186.60,570.17,570.65,569.04,0.54,569.03,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,MRBQ,"Mirabel, QC, CA",45.79720,-73.98520,97.00,100,CN.MRBQ..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.MRBQ..HN,18.00746,0.26071,18.00746,0.26071,16.45578,0.23120,1.58806150E-02,1.34005120E-02,5.89187100E-02,4.30267160E-02,2.05161120E-02,3.45215810E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,173.13,531.80,532.26,530.67,0.54,530.66,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,ORIO,"Orleans Innes Road, ON, CA",45.45150,-75.51100,74.00,100,CN.ORIO..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.ORIO..HH,27.42062,0.05635,27.42062,0.05635,26.60925,0.03382,1.49858210E-02,1.33404810E-02,4.98666120E-02,2.91363300E-02,2.67049740E-02,4.76090280E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,171.19,527.63,528.08,526.50,0.54,526.49,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,OTT,"Ottawa, ON, CA",45.39390,-75.71480,64.00,100,CN.OTT..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.OTT..HH,16.95755,0.06354,16.95755,0.06354,15.96886,0.06748,1.77932360E-02,1.24942220E-02,6.28039470E-02,2.72432840E-02,2.24589840E-02,3.91823530E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,202.63,646.38,646.62,645.24,0.54,645.24,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,PLSQ,"Plessisville, QC, CA",46.10630,-71.82020,164.00,100,CN.PLSQ..HNN__20240405T142250Z__20240405T143114Z.mseed,CN.PLSQ..HN,14.59285,0.37385,14.59285,0.37385,14.16105,0.42157,8.66518580E-03,1.09073970E-02,1.86243080E-02,2.10079440E-02,1.91180040E-02,1.22164570E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,203.77,731.62,731.82,730.48,0.54,730.48,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,QCQ,"Quebec City, QC, CA",46.77920,-71.27560,90.00,100,CN.QCQ..HNE__20240405T142250Z__20240405T143114Z.mseed,CN.QCQ..HN,6.68312,0.62295,6.68312,0.62295,6.29347,0.53608,9.52403980E-03,9.61753460E-03,1.96263220E-02,2.24562120E-02,2.05249090E-02,8.19681380E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,184.60,529.34,529.81,528.21,0.54,528.20,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,RIGQ,"Rigaud, QC, CA",45.44690,-74.25810,149.00,100,CN.RIGQ..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.RIGQ..HN,23.59686,0.21772,23.59686,0.21772,25.82189,0.09389,1.41052140E-02,1.26847930E-02,4.33274420E-02,3.49940400E-02,2.67589360E-02,4.51635940E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,140.08,577.29,577.05,576.16,0.54,576.15,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,SADO,"Sadowa, ON, CA",44.76950,-79.14110,228.00,100,CN.SADO..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.SADO..HH,37.50000,0.29399,37.50000,0.29399,37.50000,0.26071,7.74170720E-03,6.29165310E-03,1.81006820E-02,8.54865790E-03,7.32566170E-03,1.43959040E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,210.70,692.87,692.88,691.74,0.54,691.73,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,SGRQ,"St-Georges, QC, CA",46.13990,-70.57880,330.00,100,CN.SGRQ..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.SGRQ..HN,12.55790,0.30296,12.55790,0.30296,11.82572,0.28529,8.37704150E-03,9.97682100E-03,2.27575170E-02,2.55322170E-02,1.73489000E-02,1.51019990E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,192.70,553.03,553.44,551.90,0.54,551.89,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,SJUQ,"Ste-Julie, QC, CA",45.56210,-73.32330,66.00,100,CN.SJUQ..HNZ__20240405T142250Z__20240405T143114Z.mseed,CN.SJUQ..HN,14.59285,0.21772,14.59285,0.21772,14.59285,0.13875,1.51740690E-02,1.77419100E-02,3.72429770E-02,3.54660280E-02,3.57792050E-02,4.77070130E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,190.17,504.06,504.48,502.93,0.54,502.92,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,SURQ,"Ste-Clotilde, QC, CA",45.16750,-73.70810,60.00,100,CN.SURQ..HNE__20240405T142250Z__20240405T143114Z.mseed,CN.SURQ..HN,25.82189,0.09676,25.82189,0.09676,15.96886,0.11244,2.54935510E-02,1.76811040E-02,9.31250070E-02,3.98069380E-02,2.58092730E-02,3.43661400E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,181.65,613.66,614.18,612.52,0.54,612.52,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,TRQ,"Mont-Tremblant, QC, CA",46.21760,-74.55130,860.00,100,CN.TRQ..HHZ__20240405T142250Z__20240405T143114Z.mseed,CN.TRQ..HH,19.70545,0.24551,19.70545,0.24551,20.30631,0.33152,1.65877290E-02,1.67310400E-02,3.31367660E-02,2.99645080E-02,2.10505660E-02,1.96338730E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,174.79,480.08,480.54,478.95,0.54,478.94,0.54,nan,nan,nan,nan,nan,CN,IRIS-DMC,WBO,"Williamsburg, ON, CA",45.00120,-75.27530,840.00,100,CN.WBO..HHE__20240405T142250Z__20240405T143114Z.mseed,CN.WBO..HH,37.50000,0.05984,37.50000,0.05984,37.50000,0.06748,2.26177050E-02,1.48743570E-02,4.29659970E-02,2.55942740E-02,2.88266160E-02,3.94341030E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,234.08,334.09,333.69,332.96,0.54,332.95,0.54,nan,nan,nan,nan,nan,IU,IRIS-DMC,HRV,"Adam Dziewonski Observatory (Oak Ridge), Massachusetts, USA",42.50640,-71.55830,100.00,100,IU.HRV.00.HH1__20240405T142250Z__20240405T143114Z.mseed,IU.HRV.00.HH,37.50000,0.27685,37.50000,0.27685,37.50000,0.06354,3.21778390E-02,2.42594650E-02,9.01238790E-02,1.04659170E-01,4.55397290E-02,2.51957370E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,87.53,264.57,263.91,263.45,0.53,263.43,0.54,nan,nan,nan,nan,nan,IU,IRIS-DMC,SSPA,"Standing Stone, Pennsylvania",40.63580,-77.88760,193.00,100,IU.SSPA.00.HH2__20240405T142250Z__20240405T143114Z.mseed,IU.SSPA.00.HH,37.50000,0.03591,37.50000,0.03591,37.50000,0.05807,2.07409850E-01,8.41066850E-02,6.94873370E-01,1.36791040E-01,8.10911530E-02,2.85647020E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,64.49,794.36,792.89,793.22,0.54,793.22,0.54,nan,nan,nan,nan,nan,KY,IRIS-DMC,WLKY,"West Liberty Airport, West Liberty, Kentucky",37.91524,-83.25076,282.00,200,KY.WLKY.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,KY.WLKY.00.HH,12.61606,0.46561,12.61606,0.46561,10.73207,0.40910,3.33912090E-03,2.87780170E-03,8.80878730E-03,1.00236540E-02,3.56650240E-03,2.45444720E-04
